Time,PM10,PM25,PM100,Temperature,Gas,Relative Humidity,Pressure,Altitude
1707958245.7980747,0,1,1,20.2981640625,267195,46.7051596789734,1004.5060550553685,73.054990496036
1707958246.8108976,0,1,1,20.291328125,268065,46.7407301263171,1004.506555032302,73.05079853205667
1707958247.8238208,0,1,1,20.28703125,266762,46.7462902236052,1004.5130066069411,72.99670665117227
1707958248.8367493,0,1,1,20.2805859375,267195,46.75766190234716,1004.5124547329432,73.00133371250854
1707958249.8496294,0,0,0,20.2735546875,266978,46.78715552009693,1004.5126274016044,72.99988601138368
1707958250.8625674,0,0,0,20.2700390625,267847,46.792808153739216,1004.5169756352632,72.96342930144213
1707958251.8754637,0,0,0,20.265546875,267195,46.81653948347717,1004.5128711361862,72.99784247454397
1707958252.8883848,0,1,1,20.26046875,266331,46.8402052720875,1004.5146055783214,72.98330045289613
1707958253.901354,0,1,1,20.256953125,267195,46.83979393236818,1004.5155439927361,72.97543254668858
1707958254.9141278,0,1,1,20.2544140625,266331,46.84556225937435,1004.5232301226398,72.91099029387554
1707958255.926911,1,1,1,20.2505078125,268283,46.832974715414906,1004.5303339423871,72.8514306162394
1707958256.9397235,1,1,1,20.24640625,263983,46.83249492241035,1004.5251777732129,72.89466081403359
1707958257.9526396,1,1,1,20.2419140625,266116,46.88049571277321,1004.5210728960378,72.92907692967772
1707958258.9654868,0,0,0,20.241328125,263771,46.941104081835704,1004.5217974839768,72.92300183042039
1707958259.978354,0,0,0,20.2368359375,265686,47.01948896979088,1004.5245113872049,72.90024792058142
1707958260.991179,0,0,0,20.2173046875,268502,47.06577450265511,1004.5310472971348,72.84544974306449
1707958262.0040636,0,1,1,20.1942578125,267195,47.09950917371704,1004.5282907820036,72.86856079829757
1707958263.0170128,1,2,2,20.1731640625,269601,47.127403518839884,1004.5287994854782,72.86429574471285
1707958264.0298724,1,2,2,20.154609375,268721,47.17382752097088,1004.5233269309781,72.91017863339974
1707958265.0427754,1,1,1,20.1383984375,269160,47.196228312613734,1004.5234785857709,72.90890712940748
1707958266.0556824,1,1,1,20.1284375,269380,47.24367873604158,1004.5068144677824,73.04862334399452
1707958267.069984,1,1,1,20.1239453125,268721,47.26138665407427,1004.5146389881929,72.98302033589363
1707958268.0897586,1,2,2,20.117890625,269160,47.29107209340071,1004.5079185193547,73.03936663603017
1707958269.10383,1,2,2,20.110859375,269380,47.32672839477776,1004.5063817605218,73.05225129701039
1707958270.116625,1,2,2,20.10421875,268721,47.34419089700542,1004.5003852541491,73.1025280122631
1707958271.129521,1,2,2,20.0977734375,269601,47.37384323567151,1004.506645812747,73.05003740041248
1707958272.142348,1,2,2,20.0909375,270487,47.39128686186395,1004.502026604464,73.0887663580369
1707958273.1552641,0,1,1,20.0852734375,268941,47.427123143790475,1004.4942549241553,73.15392700073619
1707958274.1683726,0,1,1,20.07765625,271155,47.4323093467582,1004.5036671078457,73.07501182298626
1707958275.1813993,0,1,1,20.0690625,269380,47.425211134869095,1004.5063321731342,73.0526670532574
1707958276.1943064,0,1,1,20.0602734375,269601,47.466770318972195,1004.5342337171184,72.81873436209922
1707958277.2068477,1,2,2,20.05421875,269601,47.45388473854986,1004.5633008171596,72.57503498751288
1707958278.2197995,1,2,2,20.0591015625,270043,47.472717967952164,1004.5953300131804,72.30650792978649
1707958279.232398,1,2,2,20.0938671875,268502,47.50116918413775,1004.617709675385,72.1188849537837
1707958280.2449582,1,2,2,20.1364453125,269380,47.50619924345463,1004.6412268016833,71.92172953771542
1707958281.2574608,1,2,2,20.1762890625,268283,47.52917423493255,1004.6635732395595,71.73439202993207
1707958282.270343,1,2,2,20.213203125,266116,47.545719478420345,1004.6793092015096,71.60247433139506
1707958283.2832491,1,2,2,20.245625,266762,47.531286979972364,1004.6977538653267,71.44785117612847
1707958284.2961154,1,2,2,20.277265625,268065,47.52285240382893,1004.716593523882,71.28991911981318
1707958285.3090422,1,2,2,20.304609375,267847,47.5017315974888,1004.7418812205656,71.07793720343307
1707958286.321889,0,2,2,20.328828125,267847,47.46197868542448,1004.7772843539329,70.78116677686731
1707958287.3354263,0,2,2,20.353828125,268502,47.44667320775758,1004.8156996479719,70.45915617976502
1707958288.3484042,0,2,2,20.3786328125,266116,47.40699915255584,1004.8520833205362,70.1541845443842
1707958289.361338,1,2,2,20.402265625,266978,47.37936412742424,1004.8796858503155,69.9228233034023
1707958290.3742435,1,2,2,20.4243359375,264406,47.36371732981466,1004.9183155988063,69.5990418188908
1707958291.386321,0,1,1,20.4469921875,266546,47.34205624271916,1004.9425786383634,69.39568238153286
1707958292.3981118,0,1,1,20.46984375,266116,47.33867268429442,1004.9603465108154,69.24676437993448
1707958293.4092135,0,1,1,20.48703125,266978,47.34678928046972,1004.978869583843,69.0915190798154
1707958294.420267,0,2,2,20.507734375,266546,47.324898535656295,1004.9947468691114,68.95845046021147
1707958295.4313483,0,2,2,20.52765625,269160,47.31508525114839,1004.9990832559072,68.92210720023425
1707958296.4423838,0,2,2,20.5503125,266116,47.29342819351633,1005.0028759837733,68.89032045011585
1707958297.4534805,0,2,2,20.57609375,269160,47.27214240433955,1005.0153058269862,68.78614694963487
1707958298.4663424,0,1,1,20.6024609375,266116,47.26917595328794,1005.0577107655142,68.43076247431789
1707958299.479149,0,1,1,20.62609375,267847,47.290220975641766,1005.0767782548133,68.27096689100951
1707958300.4920065,0,1,1,20.650703125,265901,47.305301083331585,1005.0974783793251,68.09749174526226
1707958301.5045524,0,1,1,20.6743359375,265472,47.314183079544684,1005.101190710775,68.06638126057112
1707958302.5166752,0,1,1,20.7001171875,265686,47.329406829379266,1005.1050829276733,68.033763380147
1707958303.529588,0,1,1,20.7221875,266116,47.34419382535697,1005.1078829101824,68.01029879662903
1707958304.5425026,0,1,1,20.745234375,267629,47.33475151682586,1005.1191387868001,67.91597214964861
1707958305.5554204,0,1,1,20.7692578125,267847,47.33151182222136,1005.135438939793,67.77937490681997
1707958306.568359,0,1,1,20.792890625,265901,47.32213971636125,1005.1323161195561,67.80554437715227
1707958307.581289,0,1,1,20.8175,265045,47.30679765897981,1005.1342365889922,67.78945068988536
