Time,Temperature,Gas,Humidity,Pressure,Altitude,pm10 standard,pm25 standard,pm100 env
1707958204.2686975,20.97277344,262719,44.93113588,1004.5235691563569,72.90814776764626,0,1,1
1707958205.2812197,20.95480469,264832,44.959106540816926,1004.5276680121028,72.87378220594383,0,1,1
1707958206.2940643,20.9346875,265258,44.968821427562226,1004.5247610568019,72.89815464302367,0,1,1
1707958207.3068314,20.91007813,264832,45.00805008823932,1004.5245825946473,72.89965090375192,0,1,1
1707958208.319604,20.88195313,264619,45.02285910183683,1004.5253504567496,72.89321300303851,0,1,1
1707958209.3324087,20.84816406,263771,45.07306385017808,1004.5166465443629,72.96618847976889,0,1,1
1707958210.3453348,20.82414063,264194,45.13641403,1004.5089072478263,73.03107683940297,0,1,1
1707958211.3585174,20.79796875,263983,45.18150504525714,1004.5095176940958,73.02595867773398,0,1,1
1707958212.3712149,20.77238281,264406,45.22066037544948,1004.5042801616025,73.06987178,0,1,1
1707958213,20.75128906,265901,45.28439177370047,1004.5031380178824,73.07944789015144,0,1,1
1707958214.3976614,20.73,263771,45.33007370351961,1004.5016674514195,73.09177762,0,1,1
1707958215.4101722,20.70753906,265045,45.36359773574554,1004.5016476474141,73.09194366466355,0,1,1
1707958216.4230657,20.68449219,264832,45.42113212085304,1004.5125871413006,73.00022356472435,0,2,2
1707958217.4355316,20.65832031,265258,45.45424472488625,1004.5131811338383,72.99524337073734,0,2,2
1707958218.4483604,20.63410156,264194,45.51166990216506,1004.5153319682341,72.97721021376037,0,2,2
1707958219.4607615,20.60753906,265686,45.57486541363082,1004.5118554588295,73.00635819160912,0,2,2
1707958220.4736428,20.58585938,265045,45.62056672265541,1004.5080126038395,73.0385778,0,2,2
1707958221.4865172,20.57140625,265686,45.66710941661323,1004.5111349659148,73.01239900570931,0,2,2
1707958222.4983258,20.55734375,265045,45.70165287822769,1004.5132039066168,72.99505243765832,0,2,2
1707958223.5107977,20.54074219,264406,45.729881475870556,1004.5178481067538,72.95611429,0,2,2
1707958224.5242763,20.52511719,262719,45.770285120816304,1004.5173020433494,72.96069261720616,0,2,2
1707958225.5375874,20.51105469,264194,45.835002626144444,1004.5159569723911,72.97197002163927,0,1,1
1707958226.5515323,20.49855469,263560,45.93009567931006,1004.5206347989997,72.93275003005999,0,1,1
1707958227.5649257,20.48761719,263560,46.00126770583559,1004.5142818272782,72.98601486573472,0,1,1
1707958228.577779,20.47765625,264406,46.04842234894666,1004.5146776608427,72.98269609440932,0,1,1
1707958229.5912158,20.4690625,263349,46.06554622228863,1004.5224753774713,72.91731823052345,0,1,1
1707958230.6044807,20.46046875,263139,46.10683398,1004.5200408032542,72.93773022102019,0,1,1
1707958231.6179907,20.45382813,266116,46.11814749966604,1004.5140511983982,72.98794851860335,0,1,1
1707958232.630929,20.44289063,265045,46.147090028163014,1004.5162228440372,72.96974088765583,0,1,1
1707958233.6438322,20.426875,266116,46.17544826717217,1004.5167220597951,72.96555533991203,0,1,1
1707958234.6567194,20.41671875,264832,46.20448951796104,1004.513378140794,72.99359161,0,2,2
1707958235.6695538,20.40324219,265686,46.27547064308697,1004.5113014412461,73.01100322965958,0,2,2
1707958236.682421,20.38371094,268065,46.32158165928803,1004.5127385226446,72.99895434239451,0,2,2
1707958237.6952574,20.36847656,266546,46.36215294729541,1004.521360441488,72.92666608709193,0,2,2
1707958239,20.355,265901,46.40898760268276,1004.5192808541453,72.94410180495467,0,2,2
1707958239.7210665,20.34679688,265686,46.45644713630626,1004.515790761343,72.97336358,0,2,2
1707958240.7339623,20.34054688,267847,46.50414627343572,1004.5189771420253,72.9466482,0,1,1
1707958241.7468448,20.33488281,266978,46.551926213344224,1004.5180284297172,72.95460242103613,0,1,1
1707958242.7597208,20.33,265686,46.599809885559715,1004.5115665000045,73.00878090279153,0,1,1
1707958243.772521,20.32179688,267412,46.629142692158226,1004.5080757326604,73.03804851199031,0,1,1
1707958244.7852693,20.308125,266331,46.663901137903984,1004.507372,73.04394882,0,1,1
1707958245.7980747,20.29816406,267195,46.70515968,1004.5060550553685,73.0549905,0,1,1
1707958246.8108976,20.29132813,268065,46.74073013,1004.506555032302,73.05079853205667,0,1,1
1707958247.8238208,20.28703125,266762,46.74629022,1004.5130066069411,72.99670665117227,0,1,1
1707958248.8367493,20.28058594,267195,46.75766190234716,1004.5124547329432,73.00133371250854,0,1,1
1707958249.8496294,20.27355469,266978,46.78715552009693,1004.5126274016044,72.99988601138368,0,0,0
1707958250.8625674,20.27003906,267847,46.792808153739216,1004.5169756352632,72.96342930144213,0,0,0
1707958251.8754637,20.26554688,267195,46.81653948347717,1004.5128711361862,72.99784247454397,0,0,0
1707958252.8883848,20.26046875,266331,46.84020527,1004.5146055783214,72.98330045289613,0,1,1
1707958253.901354,20.25695313,267195,46.83979393236818,1004.5155439927361,72.97543254668858,0,1,1
1707958254.9141278,20.25441406,266331,46.84556225937435,1004.5232301226398,72.91099029387554,0,1,1
1707958255.926911,20.25050781,268283,46.832974715414906,1004.5303339423871,72.85143062,1,1,1
1707958256.9397235,20.24640625,263983,46.83249492241035,1004.5251777732129,72.89466081403359,1,1,1
